2023-11-04 14:28:30.033 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 360 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:16:32.922 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:16:33.300 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-05 15:16:33.301 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-05 15:16:34.763 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:16:34.771 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:16:34.772 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:16:34.772 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:16:34.940 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:16:34.948 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:16:34.948 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 1647 ms
2023-11-05 15:16:35.466 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@54158e76, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@54743fcb, org.springframework.security.web.context.SecurityContextPersistenceFilter@7e1d7712, org.springframework.security.web.header.HeaderWriterFilter@8b4cd35, org.springframework.security.web.csrf.CsrfFilter@6eb073df, org.springframework.security.web.authentication.logout.LogoutFilter@1d6785de, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@61a751a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@35385756, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3b5b8f62, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@73469acb, org.springframework.security.web.session.SessionManagementFilter@5e2571f9, org.springframework.security.web.access.ExceptionTranslationFilter@62016519, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@70508a8a]
2023-11-05 15:16:35.832 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 15:16:35.849 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 15:16:35.875 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 15:16:35.886 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 3.716 seconds (JVM running for 4.551)
2023-11-05 15:16:54.033 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-05 15:16:54.033 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-05 15:16:54.034 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-05 15:16:55.401 WARN  [http-nio-8085-exec-1] [n.n.u.t.e.ExpressionProcessor] - Fragment expression "layout/layoutUser" is being wrapped as a Thymeleaf 3 fragment expression (~{...}) for backwards compatibility purposes.  This wrapping will be dropped in the next major version of the expression processor, so please rewrite as a Thymeleaf 3 fragment expression to future-proof your code.  See https://github.com/thymeleaf/thymeleaf/issues/451 for more information.
2023-11-05 15:18:21.966 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 53 class path changes (0 additions, 0 deletions, 53 modifications)
2023-11-05 15:18:21.979 INFO  [Thread-5] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:18:21.980 INFO  [Thread-5] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 15:18:21.981 INFO  [Thread-5] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-11-05 15:18:21.991 INFO  [Thread-5] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 15:18:21.993 INFO  [Thread-5] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 15:18:22.059 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 11524 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:18:22.059 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:18:22.315 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:18:22.316 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:18:22.316 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:18:22.316 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:18:22.380 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:18:22.383 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:18:22.383 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 323 ms
2023-11-05 15:18:22.503 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3da9dfe6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@247c7f9, org.springframework.security.web.context.SecurityContextPersistenceFilter@2c5a8d43, org.springframework.security.web.header.HeaderWriterFilter@f6ad6dd, org.springframework.security.web.csrf.CsrfFilter@7c7c0858, org.springframework.security.web.authentication.logout.LogoutFilter@4dc9cb0f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4954e6f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1fe19a6b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@46647b74, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@252d46dd, org.springframework.security.web.session.SessionManagementFilter@30f87dcc, org.springframework.security.web.access.ExceptionTranslationFilter@591d42a9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@412cdc30]
2023-11-05 15:18:22.564 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 15:18:22.571 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 15:18:22.576 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 15:18:22.579 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.547 seconds (JVM running for 111.244)
2023-11-05 15:18:22.581 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 15:20:25.916 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 3 class path changes (0 additions, 3 deletions, 0 modifications)
2023-11-05 15:20:25.933 INFO  [Thread-7] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:25.934 INFO  [Thread-7] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 15:20:25.937 INFO  [Thread-7] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:25.939 INFO  [Thread-7] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:26.036 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 11524 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:20:26.037 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:20:26.577 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:20:26.577 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:26.578 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:20:26.578 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:20:26.800 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:20:26.805 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:20:26.805 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 762 ms
2023-11-05 15:20:27.395 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@e7161d3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@13477262, org.springframework.security.web.context.SecurityContextPersistenceFilter@40c9bfb, org.springframework.security.web.header.HeaderWriterFilter@33dedc21, org.springframework.security.web.csrf.CsrfFilter@1ad4a903, org.springframework.security.web.authentication.logout.LogoutFilter@5b404947, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2aaec865, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@38e95a36, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d93a6de, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@31fe7860, org.springframework.security.web.session.SessionManagementFilter@3b2fb12c, org.springframework.security.web.access.ExceptionTranslationFilter@659b2844, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4c4cbe9]
2023-11-05 15:20:27.617 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 15:20:27.631 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:27.640 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 15:20:27.646 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 1.659 seconds (JVM running for 236.311)
2023-11-05 15:20:27.647 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 15:20:29.122 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (3 additions, 0 deletions, 53 modifications)
2023-11-05 15:20:29.570 INFO  [Thread-11] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:29.571 INFO  [Thread-11] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 15:20:29.604 INFO  [Thread-11] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:29.706 INFO  [Thread-11] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:30.032 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 11524 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:20:30.035 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:20:30.625 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:20:30.626 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:30.626 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:20:30.626 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:20:31.267 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:20:31.361 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:20:31.362 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 1320 ms
2023-11-05 15:20:31.792 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@18e3deaf, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@69f3530e, org.springframework.security.web.context.SecurityContextPersistenceFilter@7ca8200e, org.springframework.security.web.header.HeaderWriterFilter@35b394b7, org.springframework.security.web.csrf.CsrfFilter@4b577411, org.springframework.security.web.authentication.logout.LogoutFilter@b92cf76, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5cbf02fd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6a31f838, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@438edfe5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2b1f61b4, org.springframework.security.web.session.SessionManagementFilter@c2f3a66, org.springframework.security.web.access.ExceptionTranslationFilter@560810eb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@73663915]
2023-11-05 15:20:31.879 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 15:20:31.886 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 15:20:31.891 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 15:20:31.895 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 1.928 seconds (JVM running for 240.56)
2023-11-05 15:20:31.896 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 15:21:03.349 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 53 class path changes (0 additions, 0 deletions, 53 modifications)
2023-11-05 15:21:03.356 INFO  [Thread-15] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:21:03.356 INFO  [Thread-15] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 15:21:03.360 INFO  [Thread-15] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 15:21:03.361 INFO  [Thread-15] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 15:21:03.427 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 11524 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:21:03.427 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:21:03.664 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:21:03.665 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:21:03.665 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:21:03.665 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:21:03.716 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:21:03.717 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:21:03.717 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 289 ms
2023-11-05 15:21:03.794 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6d8503c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4a382068, org.springframework.security.web.context.SecurityContextPersistenceFilter@196c4560, org.springframework.security.web.header.HeaderWriterFilter@1db78065, org.springframework.security.web.csrf.CsrfFilter@17542cb6, org.springframework.security.web.authentication.logout.LogoutFilter@ee4423d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@521f4d1f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@243b95ae, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5ae9de4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b9d1255, org.springframework.security.web.session.SessionManagementFilter@2febedb7, org.springframework.security.web.access.ExceptionTranslationFilter@3aa0f94a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@e59f7a5]
2023-11-05 15:21:03.830 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 15:21:03.835 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 15:21:03.838 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 15:21:03.841 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.44 seconds (JVM running for 272.506)
2023-11-05 15:21:03.842 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 15:22:12.008 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 54 class path changes (0 additions, 0 deletions, 54 modifications)
2023-11-05 15:22:12.017 INFO  [Thread-19] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:22:12.017 INFO  [Thread-19] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 15:22:12.020 INFO  [Thread-19] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 15:22:12.021 INFO  [Thread-19] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 15:22:12.085 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 11524 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:22:12.086 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:22:12.307 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:22:12.308 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:22:12.308 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:22:12.308 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:22:12.364 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:22:12.366 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:22:12.366 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 279 ms
2023-11-05 15:22:12.454 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7dcc8234, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@10999365, org.springframework.security.web.context.SecurityContextPersistenceFilter@4bddffcf, org.springframework.security.web.header.HeaderWriterFilter@436cd7ac, org.springframework.security.web.csrf.CsrfFilter@4dc629c7, org.springframework.security.web.authentication.logout.LogoutFilter@67e4426f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7018eaea, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1a45b292, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3fb1c7c1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5d26cdb4, org.springframework.security.web.session.SessionManagementFilter@372970fc, org.springframework.security.web.access.ExceptionTranslationFilter@73e445bb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4381ce6c]
2023-11-05 15:22:12.493 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 15:22:12.497 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 15:22:12.500 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 15:22:12.504 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.443 seconds (JVM running for 341.169)
2023-11-05 15:22:12.505 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 15:23:05.556 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 53 class path changes (0 additions, 0 deletions, 53 modifications)
2023-11-05 15:23:05.564 INFO  [Thread-23] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:23:05.564 INFO  [Thread-23] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 15:23:05.568 INFO  [Thread-23] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 15:23:05.569 INFO  [Thread-23] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 15:23:05.626 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 11524 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 15:23:05.626 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 15:23:05.870 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 15:23:05.870 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 15:23:05.870 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 15:23:05.870 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 15:23:05.928 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 15:23:05.931 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 15:23:05.931 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 303 ms
2023-11-05 15:23:06.031 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1b0fb053, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1bd1a1af, org.springframework.security.web.context.SecurityContextPersistenceFilter@5940ac42, org.springframework.security.web.header.HeaderWriterFilter@641eb8d8, org.springframework.security.web.csrf.CsrfFilter@5bc9a04b, org.springframework.security.web.authentication.logout.LogoutFilter@27623798, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3245cb08, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@495bbf98, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@58921613, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@474277e4, org.springframework.security.web.session.SessionManagementFilter@4f1d9612, org.springframework.security.web.access.ExceptionTranslationFilter@10d00b71, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@a5ac2ab]
